2026-07-27 18:59:56,549 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_42 | ================================================================================
2026-07-27 18:59:56,550 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_42 | Starting run: eeg_neurosymbolic_split_random_lambda_0.8_seed_42
2026-07-27 18:59:56,550 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_42 | Split strategy: random
2026-07-27 18:59:56,550 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_42 | Lambda logic: 0.8000
2026-07-27 18:59:56,550 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_42 | Seed: 42
2026-07-27 18:59:56,550 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_42 | ================================================================================
2026-07-27 18:59:56,552 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_42 | Random seed fixed to 42
2026-07-27 18:59:56,552 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_42 | Using device: cpu
2026-07-27 18:59:56,552 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_42 | Loading dataset
2026-07-27 18:59:58,278 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_42 | Dataset loaded and selected
2026-07-27 18:59:58,278 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_42 | Decision tree initialized
2026-07-27 18:59:58,339 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_42 | Dataloaders created
2026-07-27 18:59:58,339 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_42 | Number of selected rules: 2
2026-07-27 18:59:58,341 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_42 | Model initialized
2026-07-27 19:20:54,199 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_42 | Model saved to runs/eeg_neurosymbolic_split_random_lambda_0.8_seed_42/checkpoints/model.pt
2026-07-27 19:20:54,200 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_42 | History saved to runs/eeg_neurosymbolic_split_random_lambda_0.8_seed_42/outputs/history.npy
2026-07-27 19:20:54,200 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_42 | Test metrics: {'test_total_loss': 1.5259175392297597, 'test_normalized_logic_loss': 1.656827917465797, 'test_balanced_accuracy': 0.892156862745098, 'test_f1_score': 0.897196261682243}
2026-07-27 19:20:54,200 | INFO | eeg_neurosymbolic_split_random_lambda_0.8_seed_42 | Run finished successfully
