2026-07-27 13:03:06,258 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_44 | ================================================================================
2026-07-27 13:03:06,259 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_44 | Starting run: eeg_neurosymbolic_split_random_lambda_0.0_seed_44
2026-07-27 13:03:06,259 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_44 | Split strategy: random
2026-07-27 13:03:06,259 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_44 | Lambda logic: 0.0000
2026-07-27 13:03:06,259 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_44 | Seed: 44
2026-07-27 13:03:06,259 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_44 | ================================================================================
2026-07-27 13:03:06,260 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_44 | Random seed fixed to 44
2026-07-27 13:03:06,260 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_44 | Using device: cpu
2026-07-27 13:03:06,260 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_44 | Loading dataset
2026-07-27 13:03:07,850 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_44 | Dataset loaded and selected
2026-07-27 13:03:07,850 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_44 | Decision tree initialized
2026-07-27 13:03:07,899 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_44 | Dataloaders created
2026-07-27 13:03:07,899 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_44 | Number of selected rules: 2
2026-07-27 13:03:07,901 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_44 | Model initialized
2026-07-27 13:22:50,886 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_44 | Model saved to runs/eeg_neurosymbolic_split_random_lambda_0.0_seed_44/checkpoints/model.pt
2026-07-27 13:22:50,886 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_44 | History saved to runs/eeg_neurosymbolic_split_random_lambda_0.0_seed_44/outputs/history.npy
2026-07-27 13:22:50,886 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_44 | Test metrics: {'test_total_loss': 0.6016934158710333, 'test_normalized_logic_loss': 0.6566331157317529, 'test_balanced_accuracy': 0.7862301396244584, 'test_f1_score': 0.6923076923076925}
2026-07-27 13:22:50,886 | INFO | eeg_neurosymbolic_split_random_lambda_0.0_seed_44 | Run finished successfully
